trip_id,subscriber_type,bike_id,bike_type,start_time,start_station_id,start_station_name,end_station_id,end_station_name,duration_minutes
19199247,3-Day Explorer,610,classic,2019-01-18 17:33:28.000000 UTC,3660,Medina & East 6th,4051,10th & Red River,10
19234601,24 Hour Walk Up Pass,228,classic,2019-01-30 20:30:40.000000 UTC,3660,Medina & East 6th,4051,10th & Red River,8
19653727,3-Day Explorer,387,classic,2019-04-27 22:55:10.000000 UTC,3660,Medina & East 6th,4051,10th & Red River,592
19653724,3-Day Explorer,765,classic,2019-04-27 22:54:37.000000 UTC,3660,Medina & East 6th,4051,10th & Red River,593
18797135,,893,classic,2018-10-12 22:36:58.000000 UTC,3377,MoPac Pedestrian Bridge @ Veterans Drive,4051,10th & Red River,30
18797143,Local365+Guest Pass,024G,classic,2018-10-12 22:38:07.000000 UTC,3377,MoPac Pedestrian Bridge @ Veterans Drive,4051,10th & Red River,87
18797136,Local365+Guest Pass,957,classic,2018-10-12 22:37:05.000000 UTC,3377,MoPac Pedestrian Bridge @ Veterans Drive,4051,10th & Red River,29
18706265,Explorer,285,classic,2018-09-30 14:57:10.000000 UTC,3838,Nueces & 26th,4051,10th & Red River,34
18997282,U.T. Student Membership,930,classic,2018-11-17 20:43:43.000000 UTC,3838,Nueces & 26th,4051,10th & Red River,21
18675833,Local365,993,classic,2018-09-27 09:45:43.000000 UTC,3621,Nueces & 3rd,4051,10th & Red River,13
19282322,Single Trip,23,classic,2019-02-15 13:34:05.000000 UTC,2567,Palmer Auditorium,4051,10th & Red River,62
19282312,Single Trip,214,classic,2019-02-15 13:33:02.000000 UTC,2567,Palmer Auditorium,4051,10th & Red River,63
18609371,Local365,920,classic,2018-09-20 08:03:49.000000 UTC,2567,Palmer Auditorium,4051,10th & Red River,14
19417728,Local30,072G,classic,2019-03-22 10:09:29.000000 UTC,2566,Pfluger Bridge @ W 2nd Street,4051,10th & Red River,18
19633019,3-Day Explorer,12764,classic,2019-04-25 11:58:20.000000 UTC,2566,Pfluger Bridge @ W 2nd Street,4051,10th & Red River,130
18411255,Weekender,895,classic,2018-08-31 15:16:45.000000 UTC,2566,Pfluger Bridge @ W 2nd Street,4051,10th & Red River,31
18411218,Weekender,963,classic,2018-08-31 15:13:41.000000 UTC,2566,Pfluger Bridge @ W 2nd Street,4051,10th & Red River,34
19815639,Local365,138G,classic,2019-05-23 09:17:33.000000 UTC,2542,Plaza Saltillo,4051,10th & Red River,13
18628951,Walk Up,261G,classic,2018-09-22 10:42:52.000000 UTC,2542,Plaza Saltillo,4051,10th & Red River,44
19538800,Single Trip ,1744,classic,2019-04-11 18:03:31.000000 UTC,2707,Rainey St @ Cummings,4051,10th & Red River,15
18722681,24 Hour Walk Up Pass,75,classic,2018-10-02 18:15:18.000000 UTC,2707,Rainey St @ Cummings,4051,10th & Red River,15
19011217,Local30,2022,classic,2018-11-21 11:02:10.000000 UTC,2707,Rainey St @ Cummings,4051,10th & Red River,7
19847307,Local365,040G,classic,2019-05-27 06:38:43.000000 UTC,2571,Red River & 8th Street,4051,10th & Red River,102
19804009,Local365,353G,classic,2019-05-21 07:29:19.000000 UTC,2571,Red River & 8th Street,4051,10th & Red River,61
18759370,24 Hour Walk Up Pass,897,classic,2018-10-07 11:14:05.000000 UTC,2571,Red River & 8th Street,4051,10th & Red River,26
18759360,24 Hour Walk Up Pass,301,classic,2018-10-07 11:12:49.000000 UTC,2571,Red River & 8th Street,4051,10th & Red River,28
18944725,$1 Pay by Trip Fall Special,272G,classic,2018-11-05 14:10:57.000000 UTC,2571,Red River & 8th Street,4051,10th & Red River,7
19501256,3-Day Explorer,1834,classic,2019-04-06 02:25:22.000000 UTC,4060,Red River/Cesar Chavez @ The Fairmont,4051,10th & Red River,12
19856244,Single Trip Ride,285,classic,2019-05-28 10:04:39.000000 UTC,4060,Red River/Cesar Chavez @ The Fairmont,4051,10th & Red River,136
19856285,Single Trip Ride,549,classic,2019-05-28 10:12:05.000000 UTC,4060,Red River/Cesar Chavez @ The Fairmont,4051,10th & Red River,128
18440298,Walk Up,979,classic,2018-09-03 01:47:59.000000 UTC,4060,Red River/Cesar Chavez @ The Fairmont,4051,10th & Red River,380
18440299,Walk Up,174,classic,2018-09-03 01:48:51.000000 UTC,4060,Red River/Cesar Chavez @ The Fairmont,4051,10th & Red River,378
18888613,3-Day Weekender,1000,classic,2018-10-27 12:42:03.000000 UTC,4060,Red River/Cesar Chavez @ The Fairmont,4051,10th & Red River,57
18674375,Local365,041G,classic,2018-09-27 06:43:33.000000 UTC,3455,Republic Square @ 5th & Guadalupe,4051,10th & Red River,8
18647233,Local365,540,classic,2018-09-24 06:45:00.000000 UTC,3455,Republic Square @ 5th & Guadalupe,4051,10th & Red River,9
18600389,Local365,104,classic,2018-09-19 08:44:42.000000 UTC,3455,Republic Square @ 5th & Guadalupe,4051,10th & Red River,7
18525988,Local365,1486,classic,2018-09-12 06:46:57.000000 UTC,3455,Republic Square @ 5th & Guadalupe,4051,10th & Red River,7
18588695,Local365,984,classic,2018-09-18 06:43:27.000000 UTC,3455,Republic Square @ 5th & Guadalupe,4051,10th & Red River,530
18656461,Local365,540,classic,2018-09-25 06:41:41.000000 UTC,3455,Republic Square @ 5th & Guadalupe,4051,10th & Red River,6
18665397,Local365,024G,classic,2018-09-26 06:47:00.000000 UTC,3455,Republic Square @ 5th & Guadalupe,4051,10th & Red River,8
18708840,Local365,041G,classic,2018-10-01 06:44:01.000000 UTC,3455,Republic Square @ 5th & Guadalupe,4051,10th & Red River,103
18724981,Local365,709,classic,2018-10-03 07:02:46.000000 UTC,3455,Republic Square @ 5th & Guadalupe,4051,10th & Red River,7
18716697,Local365,041G,classic,2018-10-02 06:42:36.000000 UTC,3455,Republic Square @ 5th & Guadalupe,4051,10th & Red River,7
19256892,3-Day Explorer,89,classic,2019-02-05 18:19:48.000000 UTC,4052,Rosewood & Angelina,4051,10th & Red River,5
19263491,3-Day Explorer,233G,classic,2019-02-08 14:24:12.000000 UTC,4052,Rosewood & Angelina,4051,10th & Red River,4
19388580,Single Trip Ride,354G,classic,2019-03-16 17:39:04.000000 UTC,4052,Rosewood & Angelina,4051,10th & Red River,23
19388600,Single Trip Ride,171G,classic,2019-03-16 17:40:30.000000 UTC,4052,Rosewood & Angelina,4051,10th & Red River,22
19365378,Local365,1586,classic,2019-03-11 21:11:23.000000 UTC,4052,Rosewood & Angelina,4051,10th & Red River,4
19379510,Local365,122,classic,2019-03-14 21:30:29.000000 UTC,4052,Rosewood & Angelina,4051,10th & Red River,6
19645270,Single Trip ,693,classic,2019-04-26 21:46:49.000000 UTC,4052,Rosewood & Angelina,4051,10th & Red River,9
18689552,Walk Up,107,classic,2018-09-28 16:28:19.000000 UTC,4052,Rosewood & Angelina,4051,10th & Red River,6
19858379,Local365,479,classic,2019-05-28 16:08:25.000000 UTC,2562,San Jacinto & 8th Street,4051,10th & Red River,3
19389870,Single Trip ,411,classic,2019-03-16 22:40:07.000000 UTC,2570,South Congress & Academy,4051,10th & Red River,22
19389873,Single Trip ,158,classic,2019-03-16 22:40:52.000000 UTC,2570,South Congress & Academy,4051,10th & Red River,23
19386465,24 Hour Walk Up Pass,453,classic,2019-03-16 13:42:23.000000 UTC,2570,South Congress & Academy,4051,10th & Red River,25
19376962,Local30,976,classic,2019-03-14 14:38:17.000000 UTC,3513,South Congress & Barton Springs at the Austin American-Statesman,4051,10th & Red River,14
19786748,3-Day Explorer,3212,classic,2019-05-18 09:41:55.000000 UTC,3513,South Congress & Barton Springs at the Austin American-Statesman,4051,10th & Red River,12
18851294,$1 Pay by Trip Fall Special,64,classic,2018-10-21 16:34:13.000000 UTC,3513,South Congress & Barton Springs at the Austin American-Statesman,4051,10th & Red River,11
19671380,Single Trip Ride,693,classic,2019-04-30 21:15:41.000000 UTC,2504,South Congress & Elizabeth,4051,10th & Red River,23
18777214,Local30,332,classic,2018-10-09 21:39:55.000000 UTC,2504,South Congress & Elizabeth,4051,10th & Red River,15
19388726,24 Hour Walk Up Pass,298,classic,2019-03-16 17:56:17.000000 UTC,2503,South Congress & James,4051,10th & Red River,58
19428243,Local30,387,classic,2019-03-23 19:44:12.000000 UTC,2503,South Congress & James,4051,10th & Red River,22
19543361,24 Hour Walk Up Pass,174,classic,2019-04-12 15:26:14.000000 UTC,2503,South Congress & James,4051,10th & Red River,28
18422841,Walk Up,860,classic,2018-09-01 15:49:41.000000 UTC,2503,South Congress & James,4051,10th & Red River,28
18632255,Walk Up,5,classic,2018-09-22 15:03:23.000000 UTC,2503,South Congress & James,4051,10th & Red River,20
18632243,Walk Up,546,classic,2018-09-22 15:02:31.000000 UTC,2503,South Congress & James,4051,10th & Red River,21
19543426,3-Day Explorer,2108,classic,2019-04-12 15:37:13.000000 UTC,4048,South Congress @ Bouldin Creek,4051,10th & Red River,18
18846722,Local30,2048,classic,2018-10-20 23:09:43.000000 UTC,2561,State Capitol Visitors Garage @ San Jacinto & 12th,4051,10th & Red River,4
18721018,24 Hour Walk Up Pass,897,classic,2018-10-02 15:51:34.000000 UTC,3686,Sterzing at Barton Springs,4051,10th & Red River,213
19370854,Local30,88,classic,2019-03-12 22:43:35.000000 UTC,2565,Trinity & 6th Street,4051,10th & Red River,4
19652176,Single Trip ,235,classic,2019-04-27 18:46:05.000000 UTC,2565,Trinity & 6th Street,4051,10th & Red River,21
19652182,Single Trip ,397,classic,2019-04-27 18:46:47.000000 UTC,2565,Trinity & 6th Street,4051,10th & Red River,21
19652186,Single Trip ,936,classic,2019-04-27 18:47:25.000000 UTC,2565,Trinity & 6th Street,4051,10th & Red River,20
19652189,Single Trip ,1596,classic,2019-04-27 18:48:05.000000 UTC,2565,Trinity & 6th Street,4051,10th & Red River,19
19652193,Single Trip ,14251,classic,2019-04-27 18:48:32.000000 UTC,2565,Trinity & 6th Street,4051,10th & Red River,19
18722469,24 Hour Walk Up Pass,287G,classic,2018-10-02 17:59:22.000000 UTC,2565,Trinity & 6th Street,4051,10th & Red River,84
18789135,3-Day Weekender,301,classic,2018-10-11 21:30:10.000000 UTC,2565,Trinity & 6th Street,4051,10th & Red River,8
18789138,3-Day Weekender,110G,classic,2018-10-11 21:30:44.000000 UTC,2565,Trinity & 6th Street,4051,10th & Red River,8
19453344,U.T. Student Membership,15029E,electric,2019-03-28 11:00:20.000000 UTC,2537,West & 6th St.,4051,10th & Red River,6
18805295,3-Day Weekender,14,classic,2018-10-13 23:17:28.000000 UTC,2537,West & 6th St.,4051,10th & Red River,22
18805293,3-Day Weekender,975,classic,2018-10-13 23:16:41.000000 UTC,2537,West & 6th St.,4051,10th & Red River,23
19394423,Single Trip Ride,4,classic,2019-03-17 18:00:34.000000 UTC,2574,Zilker Park,4051,10th & Red River,30
18939964,Single Trip,263G,classic,2018-11-04 15:39:35.000000 UTC,2574,Zilker Park,4051,10th & Red River,44
22952284,Single Trip (Pay-as-you-ride),17374,electric,2020-10-04 08:46:36.000000 UTC,4051,10th/Red River,4051,10th/Red River,50
23006844,Local31,19401,electric,2020-10-11 18:42:45.000000 UTC,4051,10th/Red River,4051,10th/Red River,4
22952287,Single Trip (Pay-as-you-ride),666,classic,2020-10-04 08:47:23.000000 UTC,4051,10th/Red River,4051,10th/Red River,49
23015600,Pay-as-you-ride,19401,electric,2020-10-13 12:00:44.000000 UTC,4051,10th/Red River,4051,10th/Red River,6
23169793,Explorer,19670,electric,2020-11-10 17:45:04.000000 UTC,4051,10th/Red River,4051,10th/Red River,17
23170886,Explorer,227G,classic,2020-11-10 23:29:58.000000 UTC,4051,10th/Red River,4051,10th/Red River,2
23170891,Explorer,227G,classic,2020-11-10 23:31:26.000000 UTC,4051,10th/Red River,4051,10th/Red River,7
19994521,3-Day Explorer,853,classic,2019-06-15 10:05:24.000000 UTC,4051,10th/Red River,4051,10th/Red River,54
20104916,24 Hour Walk Up Pass,302,classic,2019-06-28 18:11:09.000000 UTC,4051,10th/Red River,4051,10th/Red River,2
20091479,Local365,511,classic,2019-06-27 09:15:37.000000 UTC,4051,10th/Red River,4051,10th/Red River,43
19994639,24 Hour Walk Up Pass,435,classic,2019-06-15 10:16:10.000000 UTC,4051,10th/Red River,4051,10th/Red River,43
20267125,24 Hour Walk Up Pass,138G,classic,2019-07-16 19:20:38.000000 UTC,4051,10th/Red River,4051,10th/Red River,882
20333922,Single Trip ,138G,classic,2019-07-24 16:34:09.000000 UTC,4051,10th/Red River,4051,10th/Red River,2
20214779,3-Day Explorer,138G,classic,2019-07-11 08:20:04.000000 UTC,4051,10th/Red River,4051,10th/Red River,60
20333934,Single Trip ,113G,classic,2019-07-24 16:34:49.000000 UTC,4051,10th/Red River,4051,10th/Red River,2
20366234,Single Trip ,138G,classic,2019-07-27 20:01:30.000000 UTC,4051,10th/Red River,4051,10th/Red River,41
20366237,Single Trip ,278,classic,2019-07-27 20:02:12.000000 UTC,4051,10th/Red River,4051,10th/Red River,40
20189128,3-Day Explorer,1782,classic,2019-07-08 06:47:27.000000 UTC,4051,10th/Red River,4051,10th/Red River,30
20603822,Single Trip ,123,classic,2019-08-24 17:38:36.000000 UTC,4051,10th/Red River,4051,10th/Red River,882
20436033,Single Trip ,138G,classic,2019-08-04 14:18:05.000000 UTC,4051,10th/Red River,4051,10th/Red River,54
20721348,Single Trip Ride,554,classic,2019-09-06 13:26:40.000000 UTC,4051,10th/Red River,4051,10th/Red River,35
20721351,Single Trip Ride,478,classic,2019-09-06 13:26:43.000000 UTC,4051,10th/Red River,4051,10th/Red River,35
20697707,Single Trip ,447,classic,2019-09-04 07:26:26.000000 UTC,4051,10th/Red River,4051,10th/Red River,39
20697710,Single Trip ,832,classic,2019-09-04 07:27:12.000000 UTC,4051,10th/Red River,4051,10th/Red River,38
21936668,Pay-as-you-ride,479,classic,2020-05-13 12:36:42.000000 UTC,4051,10th/Red River,4051,10th/Red River,21
21925987,Pay-as-you-ride,479,classic,2020-05-11 11:00:46.000000 UTC,4051,10th/Red River,4051,10th/Red River,13
22488380,Single Trip (Pay-as-you-ride),89,classic,2020-07-30 19:22:29.000000 UTC,4051,10th/Red River,4051,10th/Red River,39
22483940,Single Trip (Pay-as-you-ride),89,classic,2020-07-29 21:51:19.000000 UTC,4051,10th/Red River,4051,10th/Red River,11
22488390,Single Trip (Pay-as-you-ride),19367,electric,2020-07-30 19:23:12.000000 UTC,4051,10th/Red River,4051,10th/Red River,39
22626026,Single Trip (Pay-as-you-ride),1687,classic,2020-08-19 21:37:54.000000 UTC,4051,10th/Red River,4051,10th/Red River,12
22626033,Single Trip (Pay-as-you-ride),1639,classic,2020-08-19 21:38:26.000000 UTC,4051,10th/Red River,4051,10th/Red River,11
22502862,Single Trip (Pay-as-you-ride),19367,electric,2020-08-01 21:01:52.000000 UTC,4051,10th/Red River,4051,10th/Red River,2
22503210,Single Trip (Pay-as-you-ride),035G,classic,2020-08-01 21:46:57.000000 UTC,4051,10th/Red River,4051,10th/Red River,5
22815189,Single Trip (Pay-as-you-ride),80,classic,2020-09-13 21:25:24.000000 UTC,4051,10th/Red River,4051,10th/Red River,21
22903643,Local31,19401,electric,2020-09-26 18:31:29.000000 UTC,4051,10th/Red River,4051,10th/Red River,2
22908860,Single Trip (Pay-as-you-ride),19401,electric,2020-09-27 12:27:18.000000 UTC,4051,10th/Red River,4051,10th/Red River,6
22910845,Explorer,49,classic,2020-09-27 16:25:10.000000 UTC,4051,10th/Red River,4051,10th/Red River,465
22910817,Explorer,19401,electric,2020-09-27 16:23:28.000000 UTC,4051,10th/Red River,4051,10th/Red River,3
22910826,Explorer,209,classic,2020-09-27 16:24:06.000000 UTC,4051,10th/Red River,4051,10th/Red River,3
22908921,Single Trip (Pay-as-you-ride),23,classic,2020-09-27 12:36:26.000000 UTC,4051,10th/Red River,4051,10th/Red River,12
22851450,3-Day Weekender,19401,electric,2020-09-19 13:15:58.000000 UTC,4051,10th/Red River,4051,10th/Red River,3
22923171,Local365,19401,electric,2020-09-29 18:16:49.000000 UTC,4051,10th/Red River,4051,10th/Red River,185
22815179,Single Trip (Pay-as-you-ride),680,classic,2020-09-13 21:24:23.000000 UTC,4051,10th/Red River,4051,10th/Red River,22
22910888,Explorer,23,classic,2020-09-27 16:27:40.000000 UTC,4051,10th/Red River,4051,10th/Red River,24
22908864,Single Trip (Pay-as-you-ride),066G,classic,2020-09-27 12:28:01.000000 UTC,4051,10th/Red River,4051,10th/Red River,20
20003253,3-Day Explorer,683,classic,2019-06-16 09:16:50.000000 UTC,2497,11th/Congress @ The Texas Capitol,4051,10th/Red River,8
20203053,Single Trip ,138G,classic,2019-07-09 17:51:18.000000 UTC,2497,11th/Congress @ The Texas Capitol,4051,10th/Red River,125
20203083,Single Trip ,136G,classic,2019-07-09 17:54:48.000000 UTC,2497,11th/Congress @ The Texas Capitol,4051,10th/Red River,122
22427625,Local365,19367,electric,2020-07-21 15:15:01.000000 UTC,2497,11th/Congress @ The Texas Capitol,4051,10th/Red River,3
22413006,Local365,16337,electric,2020-07-19 10:12:00.000000 UTC,2497,11th/Congress @ The Texas Capitol,4051,10th/Red River,7
23230459,Local365,19470,electric,2020-11-23 07:47:28.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,32
20031261,Local365,230,classic,2019-06-20 06:05:28.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,30
19882453,Local365,627,classic,2019-06-01 06:48:34.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,28
19898510,Local365,3113,classic,2019-06-03 07:01:26.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,59
19929636,Local365,302,classic,2019-06-07 06:29:53.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,80
19906896,Local365,136G,classic,2019-06-04 09:15:35.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,37
19922712,Local365,281,classic,2019-06-06 08:21:46.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,33
19985210,Local365,822,classic,2019-06-14 08:16:31.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,26
19977474,Local365,198BB,electric,2019-06-13 08:29:00.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,45
20003288,3-Day Explorer,575,classic,2019-06-16 09:21:36.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,3
20087690,Local365+Guest Pass,334,classic,2019-06-26 18:45:33.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,2
20099314,Local365,2255,classic,2019-06-28 07:13:39.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,37
20303912,Local365+Guest Pass,1835,classic,2019-07-21 11:41:55.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,26
20292432,Local365+Guest Pass,113G,classic,2019-07-19 20:09:04.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,6
20393756,Local365+Guest Pass,2304,classic,2019-07-30 21:02:53.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,8
21981563,Local365,3541,classic,2020-05-19 18:57:54.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,2
21985132,Local365,263G,classic,2020-05-20 11:58:47.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,3
22025128,24 Hour Walk Up Pass,16974,electric,2020-05-25 12:22:06.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,102
22101140,Local365,180,classic,2020-06-04 22:48:52.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,3
22156167,Local365,19090,electric,2020-06-13 01:03:29.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,4
22124034,Local365,258G,classic,2020-06-08 01:19:43.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,3
22345946,Local365,19869,electric,2020-07-09 23:38:23.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,4
22903559,Local31,17460,electric,2020-09-26 18:27:00.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,3
22757295,Single Trip (Pay-as-you-ride),16276,electric,2020-09-05 22:18:23.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,20
22757283,Single Trip (Pay-as-you-ride),12764,classic,2020-09-05 22:17:37.000000 UTC,3291,11th/San Jacinto,4051,10th/Red River,21
22959831,Local365,2286,classic,2020-10-05 07:50:41.000000 UTC,2561,12th/San Jacinto @ State Capitol Visitors Garage,4051,10th/Red River,3
23006486,Local31,19185,electric,2020-10-11 18:06:44.000000 UTC,2561,12th/San Jacinto @ State Capitol Visitors Garage,4051,10th/Red River,41
23362706,Explorer,17374,electric,2020-12-29 14:58:13.000000 UTC,2561,12th/San Jacinto @ State Capitol Visitors Garage,4051,10th/Red River,6
22910276,Explorer,666,classic,2020-09-27 15:29:58.000000 UTC,2561,12th/San Jacinto @ State Capitol Visitors Garage,4051,10th/Red River,56
22910290,Explorer,14,classic,2020-09-27 15:30:57.000000 UTC,2561,12th/San Jacinto @ State Capitol Visitors Garage,4051,10th/Red River,51
22910284,Explorer,928,classic,2020-09-27 15:30:35.000000 UTC,2561,12th/San Jacinto @ State Capitol Visitors Garage,4051,10th/Red River,52
21920716,Local30,19185,electric,2020-05-10 13:27:09.000000 UTC,3635,13th/San Antonio,4051,10th/Red River,22
22796459,Local31,19745,electric,2020-09-11 19:50:33.000000 UTC,3635,13th/San Antonio,4051,10th/Red River,8
23080325,Local365,19265,electric,2020-10-24 15:36:16.000000 UTC,3798,21st/Speedway @ PCL,4051,10th/Red River,12
23278362,Local31,17460,electric,2020-12-05 16:12:09.000000 UTC,3797,21st/University,4051,10th/Red River,43
20974813,Pay-as-you-ride,2304,classic,2019-10-04 12:36:16.000000 UTC,3797,21st/University,4051,10th/Red River,55
20974802,Pay-as-you-ride,188,classic,2019-10-04 12:35:35.000000 UTC,3797,21st/University,4051,10th/Red River,56
21127205,U.T. Student Membership,3405,classic,2019-10-22 20:10:21.000000 UTC,3797,21st/University,4051,10th/Red River,12
20823788,Local30,210,classic,2019-09-17 14:19:40.000000 UTC,3792,22nd/Pearl,4051,10th/Red River,19
21211627,Local365,1795,classic,2019-11-06 15:52:15.000000 UTC,3792,22nd/Pearl,4051,10th/Red River,12
21248511,Local365,311,classic,2019-11-14 17:04:02.000000 UTC,3792,22nd/Pearl,4051,10th/Red River,12
22985424,24 Hour Walk Up Pass,261G,classic,2020-10-09 12:30:38.000000 UTC,3799,23rd/San Jacinto @ DKR Stadium,4051,10th/Red River,700
23148940,Pay-as-you-ride,19646,electric,2020-11-07 12:53:16.000000 UTC,3793,28th/Rio Grande,4051,10th/Red River,43
23187493,Local365,19328,electric,2020-11-14 10:55:33.000000 UTC,3793,28th/Rio Grande,4051,10th/Red River,18
23349772,Local31,18792,electric,2020-12-26 20:24:41.000000 UTC,2494,2nd/Congress,4051,10th/Red River,31
21963657,Explorer,387,classic,2020-05-17 00:31:14.000000 UTC,2494,2nd/Congress,4051,10th/Red River,45
21987301,Local365,18995,electric,2020-05-20 17:30:02.000000 UTC,2494,2nd/Congress,4051,10th/Red River,38
22849649,3-Day Weekender,19646,electric,2020-09-19 10:28:50.000000 UTC,2494,2nd/Congress,4051,10th/Red River,63
23138979,Local31,19935,electric,2020-11-05 18:32:53.000000 UTC,2499,2nd/Lavaca @ City Hall,4051,10th/Red River,43
23140013,24 Hour Walk Up Pass,1434,classic,2020-11-06 00:25:32.000000 UTC,2499,2nd/Lavaca @ City Hall,4051,10th/Red River,47
23312767,24 Hour Walk Up Pass,19148,electric,2020-12-15 21:01:58.000000 UTC,3621,3rd/Nueces,4051,10th/Red River,11
20477665,Local365,976,classic,2019-08-09 11:51:27.000000 UTC,3621,3rd/Nueces,4051,10th/Red River,10
23125337,Local31,19675,electric,2020-11-02 21:06:02.000000 UTC,2539,3rd/Trinity @ The Convention Center,4051,10th/Red River,40
23262474,Local31,12740,classic,2020-12-01 11:08:59.000000 UTC,2539,3rd/Trinity @ The Convention Center,4051,10th/Red River,41
21138628,Explorer,393,classic,2019-10-24 15:37:46.000000 UTC,2539,3rd/Trinity @ The Convention Center,4051,10th/Red River,55
21138629,Explorer,84,classic,2019-10-24 15:37:55.000000 UTC,2539,3rd/Trinity @ The Convention Center,4051,10th/Red River,55
23197143,Local365,19427,electric,2020-11-15 21:17:43.000000 UTC,2552,3rd/West,4051,10th/Red River,40
21378521,Single Trip (Pay-as-you-ride),035G,classic,2019-12-15 21:22:56.000000 UTC,2552,3rd/West,4051,10th/Red River,12
22525247,Local365,19606,electric,2020-08-05 10:41:51.000000 UTC,2552,3rd/West,4051,10th/Red River,42
20666579,Annual Membership,370,classic,2019-08-31 20:12:41.000000 UTC,2495,4th/Congress,4051,10th/Red River,8
20666578,Annual Membership,178,classic,2019-08-31 20:12:38.000000 UTC,2495,4th/Congress,4051,10th/Red River,9
23148036,Local31,19461,electric,2020-11-07 11:30:41.000000 UTC,3455,4th/Guadalupe @ Republic Square,4051,10th/Red River,32
21375937,Explorer,442,classic,2019-12-15 10:06:47.000000 UTC,3455,4th/Guadalupe @ Republic Square,4051,10th/Red River,9
22769153,24 Hour Walk Up Pass,19745,electric,2020-09-07 08:40:00.000000 UTC,3455,4th/Guadalupe @ Republic Square,4051,10th/Red River,15
23170741,Local365,19780,electric,2020-11-10 22:15:19.000000 UTC,2501,5th/Bowie,4051,10th/Red River,95
23235704,Local365,18331,electric,2020-11-24 10:55:20.000000 UTC,2501,5th/Bowie,4051,10th/Red River,47
21911843,Local30,18913,electric,2020-05-09 12:45:20.000000 UTC,2501,5th/Bowie,4051,10th/Red River,57
20110976,Local30,843,classic,2019-06-29 12:22:02.000000 UTC,3455,5th/Guadalupe @ Republic Square,4051,10th/Red River,13
23104843,Local31,19849,electric,2020-10-30 09:40:19.000000 UTC,3390,6th/Brazos,4051,10th/Red River,42
23063671,3-Day Weekender,17460,electric,2020-10-21 12:04:38.000000 UTC,3390,6th/Brazos,4051,10th/Red River,28
20493330,Local365,4,classic,2019-08-10 23:48:57.000000 UTC,3390,6th/Brazos,4051,10th/Red River,8
23310642,Local365,17635,electric,2020-12-14 21:19:56.000000 UTC,3619,6th/Congress,4051,10th/Red River,28
20253453,Local365,963,classic,2019-07-15 10:08:52.000000 UTC,3619,6th/Congress,4051,10th/Red River,152
22754139,24 Hour Walk Up Pass,19783,electric,2020-09-05 17:24:09.000000 UTC,3619,6th/Congress,4051,10th/Red River,16
19989599,3-Day Explorer,902,classic,2019-06-14 16:41:26.000000 UTC,2565,6th/Trinity,4051,10th/Red River,7
19993174,3-Day Explorer,853,classic,2019-06-15 00:51:19.000000 UTC,2565,6th/Trinity,4051,10th/Red River,466
19993182,24 Hour Walk Up Pass,266,classic,2019-06-15 00:54:33.000000 UTC,2565,6th/Trinity,4051,10th/Red River,463
19989598,3-Day Explorer,549,classic,2019-06-14 16:41:13.000000 UTC,2565,6th/Trinity,4051,10th/Red River,7
20178966,3-Day Explorer,1782,classic,2019-07-06 21:08:17.000000 UTC,2565,6th/Trinity,4051,10th/Red River,4
20178967,3-Day Explorer,2242,classic,2019-07-06 21:08:24.000000 UTC,2565,6th/Trinity,4051,10th/Red River,4
21384152,Pay-as-you-ride,869,classic,2019-12-17 22:07:56.000000 UTC,2565,6th/Trinity,4051,10th/Red River,8
23271525,Local365,18684,electric,2020-12-04 08:50:34.000000 UTC,2537,6th/West,4051,10th/Red River,43
23270827,Local365,19265,electric,2020-12-03 18:28:18.000000 UTC,2537,6th/West,4051,10th/Red River,9
20088312,Local365,303,classic,2019-06-26 19:46:10.000000 UTC,2537,6th/West,4051,10th/Red River,14
20088277,Local365,661,classic,2019-06-26 19:42:31.000000 UTC,2537,6th/West,4051,10th/Red River,18
20543405,Local365,400,classic,2019-08-17 12:17:50.000000 UTC,2537,6th/West,4051,10th/Red River,11
20678106,Single Trip Ride,2108,classic,2019-09-01 22:47:38.000000 UTC,2537,6th/West,4051,10th/Red River,65
